Pixel;Row;Correction Value Signed;Correction Value Unsigned
1885;3;0;0
1884;1;0;0
1883;2;0;0
1882;0;0;0
1881;3;0;0
1880;1;0;0
1879;2;0;0
1878;0;0;0
1877;3;0;0
1876;1;0;0
1875;2;0;0
1874;0;0;0
1873;3;0;0
1872;1;0;0
1871;2;0;0
1870;0;0;0
1869;3;0;0
1868;1;0;0
1867;2;0;0
1866;0;0;0
1865;3;0;0
1864;1;0;0
1863;2;0;0
1862;0;0;0
1861;3;0;0
1860;1;0;0
1859;2;0;0
1858;0;0;0
1857;3;0;0
1856;1;0;0
1855;2;0;0
1854;0;0;0
1853;3;0;0
1852;1;0;0
1851;2;0;0
1850;0;0;0
1849;3;0;0
1848;1;0;0
1847;2;0;0
1846;0;0;0
1845;3;0;0
1844;1;0;0
1843;2;0;0
1842;0;0;0
1841;3;0;0
1840;1;0;0
1839;2;0;0
1838;0;0;0
1837;3;0;0
1836;1;0;0
1835;2;0;0
1834;0;0;0
1833;3;0;0
1832;1;0;0
1831;2;0;0
1830;0;0;0
1829;3;0;0
1828;1;0;0
1827;2;0;0
1826;0;0;0
1825;3;0;0
1824;1;0;0
1823;2;0;0
1822;0;0;0
1821;3;0;0
1820;1;0;0
1819;2;0;0
1818;0;0;0
1817;3;-1;255
1816;1;0;0
1815;2;0;0
1814;0;1;1
1813;3;-1;255
1812;1;0;0
1811;2;0;0
1810;0;1;1
1809;3;-1;255
1808;1;0;0
1807;2;0;0
1806;0;1;1
1805;3;-1;255
1804;1;0;0
1803;2;0;0
1802;0;1;1
1801;3;-1;255
1800;1;0;0
1799;2;0;0
1798;0;1;1
1797;3;-1;255
1796;1;0;0
1795;2;0;0
1794;0;1;1
1793;3;-1;255
1792;1;0;0
1791;2;0;0
1790;0;1;1
1789;3;-1;255
1788;1;0;0
1787;2;0;0
1786;0;1;1
1785;3;-1;255
1784;1;0;0
1783;2;0;0
1782;0;1;1
1781;3;-1;255
1780;1;0;0
1779;2;0;0
1778;0;1;1
1777;3;-1;255
1776;1;0;0
1775;2;0;0
1774;0;1;1
1773;3;-1;255
1772;1;0;0
1771;2;0;0
1770;0;1;1
1769;3;-1;255
1768;1;0;0
1767;2;0;0
1766;0;1;1
1765;3;-1;255
1764;1;0;0
1763;2;0;0
1762;0;1;1
1761;3;-1;255
1760;1;0;0
1759;2;0;0
1758;0;1;1
1757;3;-1;255
1756;1;0;0
1755;2;0;0
1754;0;1;1
1753;3;-1;255
1752;1;0;0
1751;2;0;0
1750;0;1;1
1749;3;-1;255
1748;1;0;0
1747;2;0;0
1746;0;1;1
1745;3;-1;255
1744;1;0;0
1743;2;0;0
1742;0;1;1
1741;3;-1;255
1740;1;0;0
1739;2;0;0
1738;0;1;1
1737;3;-1;255
1736;1;0;0
1735;2;0;0
1734;0;1;1
1733;3;-1;255
1732;1;0;0
1731;2;0;0
1730;0;1;1
1729;3;-1;255
1728;1;0;0
1727;2;0;0
1726;0;1;1
1725;3;-1;255
1724;1;0;0
1723;2;0;0
1722;0;1;1
1721;3;-1;255
1720;1;0;0
1719;2;0;0
1718;0;1;1
1717;3;-1;255
1716;1;0;0
1715;2;0;0
1714;0;1;1
1713;3;-1;255
1712;1;0;0
1711;2;0;0
1710;0;1;1
1709;3;-1;255
1708;1;0;0
1707;2;0;0
1706;0;1;1
1705;3;-1;255
1704;1;0;0
1703;2;0;0
1702;0;1;1
1701;3;-1;255
1700;1;0;0
1699;2;0;0
1698;0;1;1
1697;3;-1;255
1696;1;0;0
1695;2;0;0
1694;0;1;1
1693;3;-1;255
1692;1;0;0
1691;2;0;0
1690;0;1;1
1689;3;-1;255
1688;1;0;0
1687;2;0;0
1686;0;1;1
1685;3;-1;255
1684;1;0;0
1683;2;0;0
1682;0;1;1
1681;3;-1;255
1680;1;0;0
1679;2;0;0
1678;0;1;1
1677;3;-1;255
1676;1;0;0
1675;2;0;0
1674;0;1;1
1673;3;-1;255
1672;1;0;0
1671;2;0;0
1670;0;1;1
1669;3;-1;255
1668;1;0;0
1667;2;0;0
1666;0;1;1
1665;3;-1;255
1664;1;0;0
1663;2;0;0
1662;0;1;1
1661;3;-1;255
1660;1;0;0
1659;2;0;0
1658;0;1;1
1657;3;-1;255
1656;1;0;0
1655;2;0;0
1654;0;1;1
1653;3;-1;255
1652;1;0;0
1651;2;0;0
1650;0;1;1
1649;3;-1;255
1648;1;0;0
1647;2;0;0
1646;0;1;1
1645;3;-1;255
1644;1;0;0
1643;2;0;0
1642;0;1;1
1641;3;-1;255
1640;1;0;0
1639;2;0;0
1638;0;1;1
1637;3;-1;255
1636;1;0;0
1635;2;0;0
1634;0;1;1
1633;3;-1;255
1632;1;0;0
1631;2;0;0
1630;0;1;1
1629;3;-1;255
1628;1;0;0
1627;2;0;0
1626;0;1;1
1625;3;-1;255
1624;1;0;0
1623;2;0;0
1622;0;1;1
1621;3;-1;255
1620;1;0;0
1619;2;0;0
1618;0;1;1
1617;3;-1;255
1616;1;0;0
1615;2;0;0
1614;0;1;1
1613;3;-1;255
1612;1;0;0
1611;2;0;0
1610;0;1;1
1609;3;-1;255
1608;1;0;0
1607;2;0;0
1606;0;1;1
1605;3;-1;255
1604;1;0;0
1603;2;0;0
1602;0;1;1
1601;3;-1;255
1600;1;0;0
1599;2;0;0
1598;0;1;1
1597;3;-1;255
1596;1;0;0
1595;2;0;0
1594;0;1;1
1593;3;-1;255
1592;1;0;0
1591;2;0;0
1590;0;1;1
1589;3;-1;255
1588;1;0;0
1587;2;0;0
1586;0;1;1
1585;3;-1;255
1584;1;0;0
1583;2;0;0
1582;0;1;1
1581;3;-1;255
1580;1;0;0
1579;2;0;0
1578;0;1;1
1577;3;-1;255
1576;1;0;0
1575;2;0;0
1574;0;1;1
1573;3;-1;255
1572;1;0;0
1571;2;0;0
1570;0;1;1
1569;3;-1;255
1568;1;0;0
1567;2;0;0
1566;0;1;1
1565;3;-1;255
1564;1;0;0
1563;2;0;0
1562;0;1;1
1561;3;-1;255
1560;1;0;0
1559;2;0;0
1558;0;1;1
1557;3;-1;255
1556;1;0;0
1555;2;0;0
1554;0;1;1
1553;3;-1;255
1552;1;0;0
1551;2;0;0
1550;0;1;1
1549;3;-1;255
1548;1;0;0
1547;2;0;0
1546;0;1;1
1545;3;-1;255
1544;1;0;0
1543;2;0;0
1542;0;1;1
1541;3;-1;255
1540;1;1;1
1539;2;-1;255
1538;0;1;1
1537;3;-1;255
1536;1;1;1
1535;2;-1;255
1534;0;1;1
1533;3;-1;255
1532;1;1;1
1531;2;-1;255
1530;0;1;1
1529;3;-1;255
1528;1;1;1
1527;2;-1;255
1526;0;1;1
1525;3;-1;255
1524;1;1;1
1523;2;-1;255
1522;0;1;1
1521;3;-1;255
1520;1;1;1
1519;2;-1;255
1518;0;1;1
1517;3;-1;255
1516;1;1;1
1515;2;-1;255
1514;0;1;1
1513;3;-1;255
1512;1;1;1
1511;2;-1;255
1510;0;1;1
1509;3;-1;255
1508;1;1;1
1507;2;-1;255
1506;0;1;1
1505;3;-1;255
1504;1;1;1
1503;2;-1;255
1502;0;1;1
1501;3;-1;255
1500;1;1;1
1499;2;-1;255
1498;0;1;1
1497;3;-1;255
1496;1;1;1
1495;2;-1;255
1494;0;1;1
1493;3;-1;255
1492;1;1;1
1491;2;-1;255
1490;0;1;1
1489;3;-1;255
1488;1;1;1
1487;2;-1;255
1486;0;1;1
1485;3;-1;255
1484;1;1;1
1483;2;-1;255
1482;0;1;1
1481;3;-1;255
1480;1;1;1
1479;2;-1;255
1478;0;1;1
1477;3;-1;255
1476;1;1;1
1475;2;-1;255
1474;0;1;1
1473;3;-1;255
1472;1;1;1
1471;2;-1;255
1470;0;1;1
1469;3;-1;255
1468;1;1;1
1467;2;-1;255
1466;0;1;1
1465;3;-1;255
1464;1;1;1
1463;2;-1;255
1462;0;1;1
1461;3;-1;255
1460;1;1;1
1459;2;-1;255
1458;0;1;1
1457;3;-1;255
1456;1;1;1
1455;2;-1;255
1454;0;1;1
1453;3;-1;255
1452;1;1;1
1451;2;-1;255
1450;0;2;2
1449;3;-2;254
1448;1;1;1
1447;2;-1;255
1446;0;2;2
1445;3;-2;254
1444;1;1;1
1443;2;-1;255
1442;0;2;2
1441;3;-2;254
1440;1;1;1
1439;2;-1;255
1438;0;2;2
1437;3;-2;254
1436;1;1;1
1435;2;-1;255
1434;0;2;2
1433;3;-2;254
1432;1;1;1
1431;2;-1;255
1430;0;2;2
1429;3;-2;254
1428;1;1;1
1427;2;-1;255
1426;0;2;2
1425;3;-2;254
1424;1;1;1
1423;2;-1;255
1422;0;2;2
1421;3;-2;254
1420;1;1;1
1419;2;-1;255
1418;0;2;2
1417;3;-2;254
1416;1;1;1
1415;2;-1;255
1414;0;2;2
1413;3;-2;254
1412;1;1;1
1411;2;-1;255
1410;0;2;2
1409;3;-2;254
1408;1;1;1
1407;2;-1;255
1406;0;2;2
1405;3;-2;254
1404;1;1;1
1403;2;-1;255
1402;0;2;2
1401;3;-2;254
1400;1;1;1
1399;2;-1;255
1398;0;2;2
1397;3;-2;254
1396;1;1;1
1395;2;-1;255
1394;0;2;2
1393;3;-2;254
1392;1;1;1
1391;2;-1;255
1390;0;2;2
1389;3;-2;254
1388;1;1;1
1387;2;-1;255
1386;0;2;2
1385;3;-2;254
1384;1;1;1
1383;2;-1;255
1382;0;2;2
1381;3;-2;254
1380;1;1;1
1379;2;-1;255
1378;0;2;2
1377;3;-2;254
1376;1;1;1
1375;2;-1;255
1374;0;2;2
1373;3;-2;254
1372;1;1;1
1371;2;-1;255
1370;0;2;2
1369;3;-2;254
1368;1;1;1
1367;2;-1;255
1366;0;2;2
1365;3;-2;254
1364;1;1;1
1363;2;-1;255
1362;0;2;2
1361;3;-2;254
1360;1;1;1
1359;2;-1;255
1358;0;2;2
1357;3;-2;254
1356;1;1;1
1355;2;-1;255
1354;0;2;2
1353;3;-2;254
1352;1;1;1
1351;2;-1;255
1350;0;2;2
1349;3;-2;254
1348;1;1;1
1347;2;-1;255
1346;0;2;2
1345;3;-2;254
1344;1;1;1
1343;2;-1;255
1342;0;2;2
1341;3;-2;254
1340;1;1;1
1339;2;-1;255
1338;0;2;2
1337;3;-2;254
1336;1;1;1
1335;2;-1;255
1334;0;2;2
1333;3;-2;254
1332;1;1;1
1331;2;-1;255
1330;0;2;2
1329;3;-2;254
1328;1;1;1
1327;2;-1;255
1326;0;2;2
1325;3;-2;254
1324;1;1;1
1323;2;-1;255
1322;0;2;2
1321;3;-2;254
1320;1;1;1
1319;2;-1;255
1318;0;2;2
1317;3;-2;254
1316;1;1;1
1315;2;-1;255
1314;0;2;2
1313;3;-2;254
1312;1;1;1
1311;2;-1;255
1310;0;2;2
1309;3;-2;254
1308;1;1;1
1307;2;-1;255
1306;0;2;2
1305;3;-2;254
1304;1;1;1
1303;2;-1;255
1302;0;2;2
1301;3;-2;254
1300;1;1;1
1299;2;-1;255
1298;0;2;2
1297;3;-2;254
1296;1;1;1
1295;2;-1;255
1294;0;2;2
1293;3;-2;254
1292;1;1;1
1291;2;-1;255
1290;0;2;2
1289;3;-2;254
1288;1;1;1
1287;2;-1;255
1286;0;2;2
1285;3;-2;254
1284;1;1;1
1283;2;-1;255
1282;0;2;2
1281;3;-2;254
1280;1;1;1
1279;2;-1;255
1278;0;2;2
1277;3;-2;254
1276;1;1;1
1275;2;-1;255
1274;0;2;2
1273;3;-2;254
1272;1;1;1
1271;2;-1;255
1270;0;2;2
1269;3;-2;254
1268;1;1;1
1267;2;-1;255
1266;0;2;2
1265;3;-2;254
1264;1;1;1
1263;2;-1;255
1262;0;2;2
1261;3;-2;254
1260;1;1;1
1259;2;-1;255
1258;0;2;2
1257;3;-2;254
1256;1;1;1
1255;2;-1;255
1254;0;2;2
1253;3;-2;254
1252;1;1;1
1251;2;-1;255
1250;0;2;2
1249;3;-2;254
1248;1;1;1
1247;2;-1;255
1246;0;2;2
1245;3;-2;254
1244;1;1;1
1243;2;-1;255
1242;0;2;2
1241;3;-2;254
1240;1;1;1
1239;2;-1;255
1238;0;2;2
1237;3;-2;254
1236;1;1;1
1235;2;-1;255
1234;0;2;2
1233;3;-2;254
1232;1;1;1
1231;2;-1;255
1230;0;2;2
1229;3;-2;254
1228;1;1;1
1227;2;-1;255
1226;0;2;2
1225;3;-2;254
1224;1;1;1
1223;2;-1;255
1222;0;2;2
1221;3;-2;254
1220;1;1;1
1219;2;-1;255
1218;0;2;2
1217;3;-2;254
1216;1;1;1
1215;2;-1;255
1214;0;2;2
1213;3;-2;254
1212;1;1;1
1211;2;-1;255
1210;0;2;2
1209;3;-2;254
1208;1;1;1
1207;2;-1;255
1206;0;2;2
1205;3;-2;254
1204;1;1;1
1203;2;-1;255
1202;0;2;2
1201;3;-2;254
1200;1;1;1
1199;2;-1;255
1198;0;2;2
1197;3;-2;254
1196;1;1;1
1195;2;-1;255
1194;0;2;2
1193;3;-2;254
1192;1;1;1
1191;2;-1;255
1190;0;2;2
1189;3;-2;254
1188;1;1;1
1187;2;-1;255
1186;0;2;2
1185;3;-2;254
1184;1;1;1
1183;2;-1;255
1182;0;2;2
1181;3;-2;254
1180;1;1;1
1179;2;-1;255
1178;0;2;2
1177;3;-2;254
1176;1;1;1
1175;2;-1;255
1174;0;2;2
1173;3;-2;254
1172;1;1;1
1171;2;-1;255
1170;0;2;2
1169;3;-2;254
1168;1;1;1
1167;2;-1;255
1166;0;2;2
1165;3;-2;254
1164;1;1;1
1163;2;-1;255
1162;0;2;2
1161;3;-2;254
1160;1;1;1
1159;2;-1;255
1158;0;2;2
1157;3;-2;254
1156;1;1;1
1155;2;-1;255
1154;0;2;2
1153;3;-2;254
1152;1;1;1
1151;2;-1;255
1150;0;2;2
1149;3;-2;254
1148;1;1;1
1147;2;-1;255
1146;0;2;2
1145;3;-2;254
1144;1;1;1
1143;2;-1;255
1142;0;2;2
1141;3;-2;254
1140;1;1;1
1139;2;-1;255
1138;0;2;2
1137;3;-2;254
1136;1;1;1
1135;2;-1;255
1134;0;2;2
1133;3;-2;254
1132;1;1;1
1131;2;-1;255
1130;0;2;2
1129;3;-2;254
1128;1;1;1
1127;2;-1;255
1126;0;2;2
1125;3;-2;254
1124;1;1;1
1123;2;-1;255
1122;0;2;2
1121;3;-2;254
1120;1;1;1
1119;2;-1;255
1118;0;3;3
1117;3;-3;253
1116;1;1;1
1115;2;-1;255
1114;0;3;3
1113;3;-3;253
1112;1;1;1
1111;2;-1;255
1110;0;3;3
1109;3;-3;253
1108;1;1;1
1107;2;-1;255
1106;0;3;3
1105;3;-3;253
1104;1;1;1
1103;2;-1;255
1102;0;3;3
1101;3;-3;253
1100;1;1;1
1099;2;-1;255
1098;0;3;3
1097;3;-3;253
1096;1;1;1
1095;2;-1;255
1094;0;3;3
1093;3;-3;253
1092;1;1;1
1091;2;-1;255
1090;0;3;3
1089;3;-3;253
1088;1;1;1
1087;2;-1;255
1086;0;3;3
1085;3;-3;253
1084;1;1;1
1083;2;-1;255
1082;0;3;3
1081;3;-3;253
1080;1;1;1
1079;2;-1;255
1078;0;3;3
1077;3;-3;253
1076;1;1;1
1075;2;-1;255
1074;0;3;3
1073;3;-3;253
1072;1;1;1
1071;2;-1;255
1070;0;3;3
1069;3;-3;253
1068;1;1;1
1067;2;-1;255
1066;0;3;3
1065;3;-3;253
1064;1;1;1
1063;2;-1;255
1062;0;3;3
1061;3;-3;253
1060;1;1;1
1059;2;-1;255
1058;0;3;3
1057;3;-3;253
1056;1;1;1
1055;2;-1;255
1054;0;3;3
1053;3;-3;253
1052;1;1;1
1051;2;-1;255
1050;0;3;3
1049;3;-3;253
1048;1;1;1
1047;2;-1;255
1046;0;3;3
1045;3;-3;253
1044;1;1;1
1043;2;-1;255
1042;0;3;3
1041;3;-3;253
1040;1;1;1
1039;2;-1;255
1038;0;3;3
1037;3;-3;253
1036;1;1;1
1035;2;-1;255
1034;0;3;3
1033;3;-3;253
1032;1;1;1
1031;2;-1;255
1030;0;3;3
1029;3;-3;253
1028;1;1;1
1027;2;-1;255
1026;0;3;3
1025;3;-3;253
1024;1;1;1
1023;2;-1;255
1022;0;3;3
1021;3;-3;253
1020;1;1;1
1019;2;-1;255
1018;0;3;3
1017;3;-3;253
1016;1;1;1
1015;2;-1;255
1014;0;3;3
1013;3;-3;253
1012;1;1;1
1011;2;-1;255
1010;0;3;3
1009;3;-3;253
1008;1;1;1
1007;2;-1;255
1006;0;3;3
1005;3;-3;253
1004;1;1;1
1003;2;-1;255
1002;0;3;3
1001;3;-3;253
1000;1;1;1
999;2;-1;255
998;0;3;3
997;3;-3;253
996;1;1;1
995;2;-1;255
994;0;3;3
993;3;-3;253
