Pixel;Row;Correction Value Signed;Correction Value Unsigned
1885;0;0;0
1884;3;0;0
1883;2;0;0
1882;1;0;0
1881;0;0;0
1880;3;0;0
1879;2;0;0
1878;1;0;0
1877;0;0;0
1876;3;0;0
1875;2;0;0
1874;1;0;0
1873;0;0;0
1872;3;0;0
1871;2;0;0
1870;1;0;0
1869;0;0;0
1868;3;0;0
1867;2;0;0
1866;1;0;0
1865;0;0;0
1864;3;0;0
1863;2;0;0
1862;1;0;0
1861;0;0;0
1860;3;0;0
1859;2;0;0
1858;1;0;0
1857;0;0;0
1856;3;0;0
1855;2;0;0
1854;1;0;0
1853;0;0;0
1852;3;0;0
1851;2;0;0
1850;1;0;0
1849;0;0;0
1848;3;0;0
1847;2;0;0
1846;1;0;0
1845;0;0;0
1844;3;0;0
1843;2;0;0
1842;1;0;0
1841;0;0;0
1840;3;0;0
1839;2;0;0
1838;1;0;0
1837;0;0;0
1836;3;0;0
1835;2;0;0
1834;1;0;0
1833;0;0;0
1832;3;0;0
1831;2;0;0
1830;1;0;0
1829;0;0;0
1828;3;0;0
1827;2;0;0
1826;1;0;0
1825;0;0;0
1824;3;0;0
1823;2;0;0
1822;1;0;0
1821;0;0;0
1820;3;0;0
1819;2;0;0
1818;1;0;0
1817;0;1;1
1816;3;-1;255
1815;2;0;0
1814;1;0;0
1813;0;1;1
1812;3;-1;255
1811;2;0;0
1810;1;0;0
1809;0;1;1
1808;3;-1;255
1807;2;0;0
1806;1;0;0
1805;0;1;1
1804;3;-1;255
1803;2;0;0
1802;1;0;0
1801;0;1;1
1800;3;-1;255
1799;2;0;0
1798;1;0;0
1797;0;1;1
1796;3;-1;255
1795;2;0;0
1794;1;0;0
1793;0;1;1
1792;3;-1;255
1791;2;0;0
1790;1;0;0
1789;0;1;1
1788;3;-1;255
1787;2;0;0
1786;1;0;0
1785;0;1;1
1784;3;-1;255
1783;2;0;0
1782;1;0;0
1781;0;1;1
1780;3;-1;255
1779;2;0;0
1778;1;0;0
1777;0;1;1
1776;3;-1;255
1775;2;0;0
1774;1;0;0
1773;0;1;1
1772;3;-1;255
1771;2;0;0
1770;1;0;0
1769;0;1;1
1768;3;-1;255
1767;2;0;0
1766;1;0;0
1765;0;1;1
1764;3;-1;255
1763;2;0;0
1762;1;0;0
1761;0;1;1
1760;3;-1;255
1759;2;0;0
1758;1;0;0
1757;0;1;1
1756;3;-1;255
1755;2;0;0
1754;1;0;0
1753;0;1;1
1752;3;-1;255
1751;2;0;0
1750;1;0;0
1749;0;1;1
1748;3;-1;255
1747;2;0;0
1746;1;0;0
1745;0;1;1
1744;3;-1;255
1743;2;0;0
1742;1;0;0
1741;0;1;1
1740;3;-1;255
1739;2;0;0
1738;1;0;0
1737;0;1;1
1736;3;-1;255
1735;2;0;0
1734;1;0;0
1733;0;1;1
1732;3;-1;255
1731;2;0;0
1730;1;0;0
1729;0;1;1
1728;3;-1;255
1727;2;0;0
1726;1;0;0
1725;0;1;1
1724;3;-1;255
1723;2;0;0
1722;1;0;0
1721;0;1;1
1720;3;-1;255
1719;2;0;0
1718;1;0;0
1717;0;1;1
1716;3;-1;255
1715;2;0;0
1714;1;0;0
1713;0;1;1
1712;3;-1;255
1711;2;0;0
1710;1;0;0
1709;0;1;1
1708;3;-1;255
1707;2;0;0
1706;1;0;0
1705;0;1;1
1704;3;-1;255
1703;2;0;0
1702;1;0;0
1701;0;1;1
1700;3;-1;255
1699;2;0;0
1698;1;0;0
1697;0;1;1
1696;3;-1;255
1695;2;0;0
1694;1;0;0
1693;0;1;1
1692;3;-1;255
1691;2;0;0
1690;1;0;0
1689;0;1;1
1688;3;-1;255
1687;2;0;0
1686;1;0;0
1685;0;1;1
1684;3;-1;255
1683;2;0;0
1682;1;0;0
1681;0;1;1
1680;3;-1;255
1679;2;0;0
1678;1;0;0
1677;0;1;1
1676;3;-1;255
1675;2;0;0
1674;1;0;0
1673;0;1;1
1672;3;-1;255
1671;2;0;0
1670;1;0;0
1669;0;1;1
1668;3;-1;255
1667;2;0;0
1666;1;0;0
1665;0;1;1
1664;3;-1;255
1663;2;0;0
1662;1;0;0
1661;0;1;1
1660;3;-1;255
1659;2;0;0
1658;1;0;0
1657;0;1;1
1656;3;-1;255
1655;2;0;0
1654;1;0;0
1653;0;1;1
1652;3;-1;255
1651;2;0;0
1650;1;0;0
1649;0;1;1
1648;3;-1;255
1647;2;0;0
1646;1;0;0
1645;0;1;1
1644;3;-1;255
1643;2;0;0
1642;1;0;0
1641;0;1;1
1640;3;-1;255
1639;2;0;0
1638;1;0;0
1637;0;1;1
1636;3;-1;255
1635;2;0;0
1634;1;0;0
1633;0;1;1
1632;3;-1;255
1631;2;0;0
1630;1;0;0
1629;0;1;1
1628;3;-1;255
1627;2;0;0
1626;1;0;0
1625;0;1;1
1624;3;-1;255
1623;2;0;0
1622;1;0;0
1621;0;1;1
1620;3;-1;255
1619;2;0;0
1618;1;0;0
1617;0;1;1
1616;3;-1;255
1615;2;0;0
1614;1;0;0
1613;0;1;1
1612;3;-1;255
1611;2;0;0
1610;1;0;0
1609;0;1;1
1608;3;-1;255
1607;2;0;0
1606;1;0;0
1605;0;1;1
1604;3;-1;255
1603;2;0;0
1602;1;0;0
1601;0;1;1
1600;3;-1;255
1599;2;0;0
1598;1;0;0
1597;0;1;1
1596;3;-1;255
1595;2;0;0
1594;1;0;0
1593;0;1;1
1592;3;-1;255
1591;2;0;0
1590;1;0;0
1589;0;1;1
1588;3;-1;255
1587;2;0;0
1586;1;0;0
1585;0;1;1
1584;3;-1;255
1583;2;0;0
1582;1;0;0
1581;0;1;1
1580;3;-1;255
1579;2;0;0
1578;1;0;0
1577;0;1;1
1576;3;-1;255
1575;2;0;0
1574;1;0;0
1573;0;1;1
1572;3;-1;255
1571;2;0;0
1570;1;0;0
1569;0;1;1
1568;3;-1;255
1567;2;0;0
1566;1;0;0
1565;0;1;1
1564;3;-1;255
1563;2;0;0
1562;1;0;0
1561;0;1;1
1560;3;-1;255
1559;2;0;0
1558;1;0;0
1557;0;1;1
1556;3;-1;255
1555;2;0;0
1554;1;0;0
1553;0;1;1
1552;3;-1;255
1551;2;0;0
1550;1;0;0
1549;0;1;1
1548;3;-1;255
1547;2;0;0
1546;1;0;0
1545;0;1;1
1544;3;-1;255
1543;2;0;0
1542;1;0;0
1541;0;1;1
1540;3;-1;255
1539;2;-1;255
1538;1;1;1
1537;0;1;1
1536;3;-1;255
1535;2;-1;255
1534;1;1;1
1533;0;1;1
1532;3;-1;255
1531;2;-1;255
1530;1;1;1
1529;0;1;1
1528;3;-1;255
1527;2;-1;255
1526;1;1;1
1525;0;1;1
1524;3;-1;255
1523;2;-1;255
1522;1;1;1
1521;0;1;1
1520;3;-1;255
1519;2;-1;255
1518;1;1;1
1517;0;1;1
1516;3;-1;255
1515;2;-1;255
1514;1;1;1
1513;0;1;1
1512;3;-1;255
1511;2;-1;255
1510;1;1;1
1509;0;1;1
1508;3;-1;255
1507;2;-1;255
1506;1;1;1
1505;0;1;1
1504;3;-1;255
1503;2;-1;255
1502;1;1;1
1501;0;1;1
1500;3;-1;255
1499;2;-1;255
1498;1;1;1
1497;0;1;1
1496;3;-1;255
1495;2;-1;255
1494;1;1;1
1493;0;1;1
1492;3;-1;255
1491;2;-1;255
1490;1;1;1
1489;0;1;1
1488;3;-1;255
1487;2;-1;255
1486;1;1;1
1485;0;1;1
1484;3;-1;255
1483;2;-1;255
1482;1;1;1
1481;0;1;1
1480;3;-1;255
1479;2;-1;255
1478;1;1;1
1477;0;1;1
1476;3;-1;255
1475;2;-1;255
1474;1;1;1
1473;0;1;1
1472;3;-1;255
1471;2;-1;255
1470;1;1;1
1469;0;1;1
1468;3;-1;255
1467;2;-1;255
1466;1;1;1
1465;0;1;1
1464;3;-1;255
1463;2;-1;255
1462;1;1;1
1461;0;1;1
1460;3;-1;255
1459;2;-1;255
1458;1;1;1
1457;0;1;1
1456;3;-1;255
1455;2;-1;255
1454;1;1;1
1453;0;1;1
1452;3;-2;254
1451;2;-1;255
1450;1;1;1
1449;0;2;2
1448;3;-2;254
1447;2;-1;255
1446;1;1;1
1445;0;2;2
1444;3;-2;254
1443;2;-1;255
1442;1;1;1
1441;0;2;2
1440;3;-2;254
1439;2;-1;255
1438;1;1;1
1437;0;2;2
1436;3;-2;254
1435;2;-1;255
1434;1;1;1
1433;0;2;2
1432;3;-2;254
1431;2;-1;255
1430;1;1;1
1429;0;2;2
1428;3;-2;254
1427;2;-1;255
1426;1;1;1
1425;0;2;2
1424;3;-2;254
1423;2;-1;255
1422;1;1;1
1421;0;2;2
1420;3;-2;254
1419;2;-1;255
1418;1;1;1
1417;0;2;2
1416;3;-2;254
1415;2;-1;255
1414;1;1;1
1413;0;2;2
1412;3;-2;254
1411;2;-1;255
1410;1;1;1
1409;0;2;2
1408;3;-2;254
1407;2;-1;255
1406;1;1;1
1405;0;2;2
1404;3;-2;254
1403;2;-1;255
1402;1;1;1
1401;0;2;2
1400;3;-2;254
1399;2;-1;255
1398;1;1;1
1397;0;2;2
1396;3;-2;254
1395;2;-1;255
1394;1;1;1
1393;0;2;2
1392;3;-2;254
1391;2;-1;255
1390;1;1;1
1389;0;2;2
1388;3;-2;254
1387;2;-1;255
1386;1;1;1
1385;0;2;2
1384;3;-2;254
1383;2;-1;255
1382;1;1;1
1381;0;2;2
1380;3;-2;254
1379;2;-1;255
1378;1;1;1
1377;0;2;2
1376;3;-2;254
1375;2;-1;255
1374;1;1;1
1373;0;2;2
1372;3;-2;254
1371;2;-1;255
1370;1;1;1
1369;0;2;2
1368;3;-2;254
1367;2;-1;255
1366;1;1;1
1365;0;2;2
1364;3;-2;254
1363;2;-1;255
1362;1;1;1
1361;0;2;2
1360;3;-2;254
1359;2;-1;255
1358;1;1;1
1357;0;2;2
1356;3;-2;254
1355;2;-1;255
1354;1;1;1
1353;0;2;2
1352;3;-2;254
1351;2;-1;255
1350;1;1;1
1349;0;2;2
1348;3;-2;254
1347;2;-1;255
1346;1;1;1
1345;0;2;2
1344;3;-2;254
1343;2;-1;255
1342;1;1;1
1341;0;2;2
1340;3;-2;254
1339;2;-1;255
1338;1;1;1
1337;0;2;2
1336;3;-2;254
1335;2;-1;255
1334;1;1;1
1333;0;2;2
1332;3;-2;254
1331;2;-1;255
1330;1;1;1
1329;0;2;2
1328;3;-2;254
1327;2;-1;255
1326;1;1;1
1325;0;2;2
1324;3;-2;254
1323;2;-1;255
1322;1;1;1
1321;0;2;2
1320;3;-2;254
1319;2;-1;255
1318;1;1;1
1317;0;2;2
1316;3;-2;254
1315;2;-1;255
1314;1;1;1
1313;0;2;2
1312;3;-2;254
1311;2;-1;255
1310;1;1;1
1309;0;2;2
1308;3;-2;254
1307;2;-1;255
1306;1;1;1
1305;0;2;2
1304;3;-2;254
1303;2;-1;255
1302;1;1;1
1301;0;2;2
1300;3;-2;254
1299;2;-1;255
1298;1;1;1
1297;0;2;2
1296;3;-2;254
1295;2;-1;255
1294;1;1;1
1293;0;2;2
1292;3;-2;254
1291;2;-1;255
1290;1;1;1
1289;0;2;2
1288;3;-2;254
1287;2;-1;255
1286;1;1;1
1285;0;2;2
1284;3;-2;254
1283;2;-1;255
1282;1;1;1
1281;0;2;2
1280;3;-2;254
1279;2;-1;255
1278;1;1;1
1277;0;2;2
1276;3;-2;254
1275;2;-1;255
1274;1;1;1
1273;0;2;2
1272;3;-2;254
1271;2;-1;255
1270;1;1;1
1269;0;2;2
1268;3;-2;254
1267;2;-1;255
1266;1;1;1
1265;0;2;2
1264;3;-2;254
1263;2;-1;255
1262;1;1;1
1261;0;2;2
1260;3;-2;254
1259;2;-1;255
1258;1;1;1
1257;0;2;2
1256;3;-2;254
1255;2;-1;255
1254;1;1;1
1253;0;2;2
1252;3;-2;254
1251;2;-1;255
1250;1;1;1
1249;0;2;2
1248;3;-2;254
1247;2;-1;255
1246;1;1;1
1245;0;2;2
1244;3;-2;254
1243;2;-1;255
1242;1;1;1
1241;0;2;2
1240;3;-2;254
1239;2;-1;255
1238;1;1;1
1237;0;2;2
1236;3;-2;254
1235;2;-1;255
1234;1;1;1
1233;0;2;2
1232;3;-2;254
1231;2;-1;255
1230;1;1;1
1229;0;2;2
1228;3;-2;254
1227;2;-1;255
1226;1;1;1
1225;0;2;2
1224;3;-2;254
1223;2;-1;255
1222;1;1;1
1221;0;2;2
1220;3;-2;254
1219;2;-1;255
1218;1;1;1
1217;0;2;2
1216;3;-2;254
1215;2;-1;255
1214;1;1;1
1213;0;2;2
1212;3;-2;254
1211;2;-1;255
1210;1;1;1
1209;0;2;2
1208;3;-2;254
1207;2;-1;255
1206;1;1;1
1205;0;2;2
1204;3;-2;254
1203;2;-1;255
1202;1;1;1
1201;0;2;2
1200;3;-2;254
1199;2;-1;255
1198;1;1;1
1197;0;2;2
1196;3;-2;254
1195;2;-1;255
1194;1;1;1
1193;0;2;2
1192;3;-2;254
1191;2;-1;255
1190;1;1;1
1189;0;2;2
1188;3;-2;254
1187;2;-1;255
1186;1;1;1
1185;0;2;2
1184;3;-2;254
1183;2;-1;255
1182;1;1;1
1181;0;2;2
1180;3;-2;254
1179;2;-1;255
1178;1;1;1
1177;0;2;2
1176;3;-2;254
1175;2;-1;255
1174;1;1;1
1173;0;2;2
1172;3;-2;254
1171;2;-1;255
1170;1;1;1
1169;0;2;2
1168;3;-2;254
1167;2;-1;255
1166;1;1;1
1165;0;2;2
1164;3;-2;254
1163;2;-1;255
1162;1;1;1
1161;0;2;2
1160;3;-2;254
1159;2;-1;255
1158;1;1;1
1157;0;2;2
1156;3;-2;254
1155;2;-1;255
1154;1;1;1
1153;0;2;2
1152;3;-2;254
1151;2;-1;255
1150;1;1;1
1149;0;2;2
1148;3;-2;254
1147;2;-1;255
1146;1;1;1
1145;0;2;2
1144;3;-2;254
1143;2;-1;255
1142;1;1;1
1141;0;2;2
1140;3;-2;254
1139;2;-1;255
1138;1;1;1
1137;0;2;2
1136;3;-2;254
1135;2;-1;255
1134;1;1;1
1133;0;2;2
1132;3;-2;254
1131;2;-1;255
1130;1;1;1
1129;0;2;2
1128;3;-2;254
1127;2;-1;255
1126;1;1;1
1125;0;2;2
1124;3;-2;254
1123;2;-1;255
1122;1;1;1
1121;0;2;2
1120;3;-3;253
1119;2;-1;255
1118;1;1;1
1117;0;3;3
1116;3;-3;253
1115;2;-1;255
1114;1;1;1
1113;0;3;3
1112;3;-3;253
1111;2;-1;255
1110;1;1;1
1109;0;3;3
1108;3;-3;253
1107;2;-1;255
1106;1;1;1
1105;0;3;3
1104;3;-3;253
1103;2;-1;255
1102;1;1;1
1101;0;3;3
1100;3;-3;253
1099;2;-1;255
1098;1;1;1
1097;0;3;3
1096;3;-3;253
1095;2;-1;255
1094;1;1;1
1093;0;3;3
1092;3;-3;253
1091;2;-1;255
1090;1;1;1
1089;0;3;3
1088;3;-3;253
1087;2;-1;255
1086;1;1;1
1085;0;3;3
1084;3;-3;253
1083;2;-1;255
1082;1;1;1
1081;0;3;3
1080;3;-3;253
1079;2;-1;255
1078;1;1;1
1077;0;3;3
1076;3;-3;253
1075;2;-1;255
1074;1;1;1
1073;0;3;3
1072;3;-3;253
1071;2;-1;255
1070;1;1;1
1069;0;3;3
1068;3;-3;253
1067;2;-1;255
1066;1;1;1
1065;0;3;3
1064;3;-3;253
1063;2;-1;255
1062;1;1;1
1061;0;3;3
1060;3;-3;253
1059;2;-1;255
1058;1;1;1
1057;0;3;3
1056;3;-3;253
1055;2;-1;255
1054;1;1;1
1053;0;3;3
1052;3;-3;253
1051;2;-1;255
1050;1;1;1
1049;0;3;3
1048;3;-3;253
1047;2;-1;255
1046;1;1;1
1045;0;3;3
1044;3;-3;253
1043;2;-1;255
1042;1;1;1
1041;0;3;3
1040;3;-3;253
1039;2;-1;255
1038;1;1;1
1037;0;3;3
1036;3;-3;253
1035;2;-1;255
1034;1;1;1
1033;0;3;3
1032;3;-3;253
1031;2;-1;255
1030;1;1;1
1029;0;3;3
1028;3;-3;253
1027;2;-1;255
1026;1;1;1
1025;0;3;3
1024;3;-3;253
1023;2;-1;255
1022;1;1;1
1021;0;3;3
1020;3;-3;253
1019;2;-1;255
1018;1;1;1
1017;0;3;3
1016;3;-3;253
1015;2;-1;255
1014;1;1;1
1013;0;3;3
1012;3;-3;253
1011;2;-1;255
1010;1;1;1
1009;0;3;3
1008;3;-3;253
1007;2;-1;255
1006;1;1;1
1005;0;3;3
1004;3;-3;253
1003;2;-1;255
1002;1;1;1
1001;0;3;3
1000;3;-3;253
999;2;-1;255
998;1;1;1
997;0;3;3
996;3;-3;253
995;2;-1;255
994;1;1;1
993;0;3;3
